userId,bookId,rating
386,1118,4
386,1310,3
386,3345,2
386,6787,4
388,5965,1
389,1118,3
389,5965,1
389,6759,5
389,7091,4
389,11981,4
390,3345,4
390,3455,3
390,5619,1
391,3345,3
392,7089,5
393,984,1
393,5569,3
394,4135,5
397,783,1
397,6683,3
398,142,2
398,984,2
398,1310,3
398,2974,2
398,3345,3
398,4135,4
398,4541,3
398,5613,2
398,5919,5
398,6550,4
398,6683,1
398,6922,2
398,7170,4
400,649,4
400,984,2
400,4579,2
400,6378,2
400,7138,5
401,5613,3
403,5613,1
406,6723,3
408,3345,4
408,3451,3
408,11777,4
408,11941,4
409,6790,5
413,119,5
413,1118,4
413,6693,5
419,3345,3
421,5613,4
421,6502,4
422,2974,3
422,5613,3
423,142,3
423,649,1
423,1734,1
424,6696,4
425,7222,5
425,7225,2
426,2909,1
427,783,4
429,1310,5
429,1815,2
429,3291,5
429,3345,4
429,3662,1
429,5613,4
429,5722,3
429,7213,4
429,7215,2
430,2218,4
431,649,2
431,984,1
431,3345,4
431,4407,1
431,5135,1
431,6625,1
431,6997,2
431,7225,4
433,1310,4
433,11982,3
439,142,4
441,1118,2
447,2974,2
449,5676,3
450,142,4
450,7091,3
450,11546,3
452,4612,1
458,4464,3
458,5613,4
459,2974,2
459,4167,1
459,5305,2
459,5613,5
459,6774,4
459,7213,2
460,142,4
460,1310,2
460,4861,2
461,1196,1
461,2974,2
461,6864,5
461,11945,2
462,119,5
462,142,5
462,984,2
462,2909,3
462,2974,5
462,3345,4
462,4755,1
462,6183,5
462,7091,4
462,7213,5
466,984,3
466,3345,4
466,4013,1
466,5673,4
466,6733,5
466,6864,1
466,7040,5
466,11549,5
466,11777,2
466,12136,4
471,6763,5
472,649,1
472,5613,2
472,6714,5
474,119,1
474,1878,5
474,3345,4
474,5673,2
474,5925,4
474,6744,1
476,984,1
476,5613,2
478,6010,1
479,5201,3
480,3451,2
482,984,5
482,1310,2
482,2909,2
482,5925,3
484,6314,4
486,119,3
486,1118,2
486,1973,1
486,2663,4
486,2909,4
486,2974,4
486,3185,1
486,3455,1
486,3984,4
486,6683,4
488,2269,1
488,3221,5
488,4411,5
488,4915,2
492,984,1
492,1310,2
492,1949,2
492,1973,5
492,2186,4
492,4186,3
492,4394,5
492,4407,3
492,5086,4
492,5613,5
492,6030,2
492,6747,4
492,6757,2
492,6903,2
492,7000,2
493,977,2
494,2524,5
494,4003,2
495,984,1
495,3345,1
495,5951,1
495,6683,5
497,5613,2
502,142,2
503,6733,3
504,3345,2
504,5994,1
504,6683,4
504,11633,1
504,11777,1
507,6378,1
510,3345,2
511,984,1
511,1205,3
511,5305,1
511,6777,3
511,6864,1
511,6949,5
511,7107,5
511,11864,3
511,11945,4
512,119,4
512,2974,3
512,3455,3
512,6696,1
513,119,1
513,984,2
513,1310,2
513,1949,2
513,2796,5
513,2909,3
513,4207,3
513,5925,1
513,7116,2
513,7216,3
516,990,2
516,1310,3
516,1868,1
516,3345,5
516,4004,5
516,5744,2
516,6687,1
516,6693,1
516,6714,3
516,7173,3
516,8909,2
516,11853,3
517,984,2
517,1310,2
518,119,5
518,1118,5
518,1949,2
518,2909,4
518,3345,4
518,4207,1
518,4394,5
518,4407,3
518,4541,5
518,7091,1
519,4311,1
519,6209,2
520,6702,1
520,6723,4
522,4540,4
523,142,2
523,984,3
523,5613,1
523,6550,2
523,8112,5
526,518,2
529,7091,4
529,7213,3
530,7004,5
530,7225,3
531,3451,5
536,5613,1
537,5305,1
537,5613,4
537,6774,3
541,7091,2
544,1309,2
544,4311,3
544,5101,3
544,6488,3
544,7217,5
544,12001,3
547,2158,1
547,6250,5
547,6625,5
547,7062,2
549,1742,2
549,5913,1
550,2663,5
550,5335,5
550,6625,5
551,7062,1
552,783,2
552,1196,2
552,2909,3
552,2957,3
552,4921,5
552,6183,2
553,2663,4
557,2192,4
557,4997,5
558,1878,1
558,6733,3
559,4296,4
560,6510,2
563,347,2
563,5613,1
563,6183,1
563,6625,1
563,6864,4
566,1103,1
566,1841,2
566,1878,4
566,6733,5
568,383,2
568,7216,2
568,11879,2
569,11763,5
570,6016,1
571,348,5
571,5135,3
571,6015,1
571,6964,1
573,2158,2
573,5989,1
573,6625,1
575,6183,1
575,6864,3
576,111,1
577,6625,3
580,2488,1
580,5135,2
581,6625,5
583,1103,5
583,1196,5
583,6625,3
587,984,4
587,4921,3
587,5613,4
587,6625,3
587,6733,3
588,6625,4
591,1815,5
591,5613,2
591,6733,3
591,11601,2
591,11999,1
594,6625,2
595,348,2
595,2957,1
595,4407,3
595,6437,2
597,348,4
597,2957,4
597,3346,2
597,4121,5
597,4407,5
597,6510,3
599,4407,5
601,1203,3
601,2796,1
601,4394,5
601,4407,2
601,5613,5
601,5805,2
601,5893,4
601,6468,4
604,3326,4
604,3914,1
604,6537,4
604,6790,3
605,348,4
605,657,5
605,817,5
605,1949,5
605,2957,2
605,3027,4
605,3539,1
605,4004,2
605,6176,3
605,6466,1
605,6510,5
605,6705,1
606,347,3
606,2957,1
606,4141,1
607,1493,3
608,6790,3
611,3346,3
611,4407,5
612,6242,4
612,6768,1
612,6966,2
614,2256,2
614,3185,2
614,4407,4
615,50,3
615,348,5
615,1101,2
615,2256,4
615,2957,2
615,4132,2
615,5194,1
615,5335,2
615,6071,3
615,6974,5
615,11601,3
619,471,2
619,767,1
619,817,1
619,1916,2
619,2256,5
619,2957,5
619,3276,1
619,3346,4
619,4407,2
619,4967,5
619,5135,4
619,5335,1
619,5801,2
619,6327,2
619,6492,4
619,6510,2
619,7133,1
619,7237,5
619,11601,3
619,11638,5
620,2192,3
620,3291,2
620,4394,5
620,4407,1
621,11601,1
622,348,4
622,2256,1
622,4186,2
622,4407,3
622,11554,5
624,2957,4
624,11601,5
625,657,1
625,4407,5
626,1203,1
627,1101,1
627,1390,3
627,3772,5
627,4872,1
629,2957,2
630,1493,1
630,2572,1
630,3291,5
630,4069,3
630,4167,3
630,4207,3
630,5108,1
630,5508,5
630,6772,1
630,6899,3
630,11958,3
632,657,1
632,1817,1
632,2608,2
632,3185,1
632,4407,5
632,11601,2
633,347,2
633,4986,2
634,2256,4
634,2957,1
634,6949,2
635,1949,3
635,2957,5
636,4407,2
638,4134,1
638,4407,2
639,794,2
639,2957,3
640,1203,4
640,1390,2
640,2791,1
640,3185,5
640,3291,3
640,3346,1
640,4140,5
640,4315,3
640,4407,2
640,6468,1
640,6541,5
640,7184,5
642,5202,5
644,50,5
644,2957,5
647,2957,4
648,348,5
648,2957,3
648,3788,2
648,4148,5
648,4186,5
648,4394,2
648,5200,3
648,5206,2
648,5805,4
649,1097,2
649,1101,3
649,1493,1
649,1815,2
649,2725,4
649,3291,3
649,3582,5
649,4186,3
649,4407,3
649,5335,2
649,6473,2
650,3346,3
650,4121,3
650,4132,2
650,4207,4
650,6702,5
650,11601,2
652,1815,5
652,2256,3
652,5893,5
652,6491,2
652,11853,3
654,348,3
654,2256,5
655,4186,3
656,657,1
656,2957,5
656,3291,1
659,348,2
659,706,4
659,1677,1
659,2256,3
659,2488,1
659,3326,3
659,4207,1
659,4394,1
659,5335,4
659,6487,3
660,6030,3
663,458,1
663,1203,1
663,1817,1
663,2796,2
663,3772,4
663,4134,2
663,4186,1
663,4407,2
663,5335,1
663,5893,1
663,6491,1
663,6790,5
663,6988,4
664,4407,1
664,6541,3
664,11763,2
665,1936,2
665,3185,4
665,4110,5
665,4394,5
665,4541,2
665,6177,1
666,1203,1
666,1973,5
666,2957,2
666,2977,1
666,3291,4
666,3772,3
666,4197,4
666,4407,2
666,6327,1
666,6714,4
666,11601,4
667,984,4
667,2957,3
667,4407,1
667,6510,3
668,2957,4
668,4407,4
668,5135,3
668,11864,3
669,50,1
669,348,3
669,2957,5
672,348,4
672,2256,2
672,4207,5
673,347,4
673,657,3
673,2957,5
673,4407,4
673,6916,3
675,50,4
675,284,3
675,347,1
675,1203,5
675,2796,2
675,2957,5
675,3027,3
675,3346,3
675,4407,5
675,6487,3
676,2957,2
676,4186,2
677,1936,2
677,2957,2
677,4407,3
677,6510,4
678,1103,3
678,2256,4
678,2488,1
678,3291,3
678,4410,1
678,5335,5
678,6468,2
678,11979,4
679,4921,4
679,6459,3
681,2488,2
682,1390,3
682,1815,3
682,1924,1
682,3005,3
682,4138,4
682,4148,4
682,5135,1
684,4180,1
685,3291,4
685,4407,5
685,6487,2
687,2957,3
687,3291,2
688,783,5
688,986,2
688,1390,4
688,2256,4
688,3662,4
688,4141,1
688,4367,5
688,4464,3
688,5135,2
690,1112,1
690,4407,3
692,4064,4
693,783,4
693,800,3
693,1203,3
693,1390,5
693,2488,1
693,2957,2
693,4296,3
693,5335,3
693,6949,1
693,7181,4
697,1817,3
697,1949,3
697,2957,2
697,11741,1
698,1101,2
699,11591,2
701,1203,4
701,1921,2
701,1936,2
701,2957,2
701,2997,5
701,4319,3
701,4407,4
701,6468,2
703,2725,4
703,4207,1
703,4394,5
703,5893,3
705,28,4
705,2957,5
705,4140,4
705,6510,1
706,4407,1
706,6468,4
706,6541,4
707,4407,4
707,5893,3
707,6949,1
708,348,5
708,1203,3
708,2256,2
708,2977,3
708,3185,2
708,4064,2
708,4141,2
708,4407,1
708,4467,1
708,4541,1
709,657,4
709,1112,2
709,2957,2
709,3185,2
709,3772,5
709,4407,2
710,657,1
710,2725,3
710,2957,5
710,3291,1
710,3772,1
710,4134,2
710,4197,3
712,2256,5
712,6176,3
714,50,2
714,1390,2
714,1878,1
714,2957,2
714,3346,4
714,4394,5
714,4407,2
714,5305,4
714,6510,3
714,6541,5
715,4110,3
715,5893,5
715,6124,2
717,348,2
717,1203,5
717,4341,5
718,1815,1
720,1203,1
720,4064,2
721,1493,3
721,1878,1
721,2256,4
721,4537,4
721,5086,3
721,5206,2
721,6582,2
723,1493,5
723,3185,2
723,4141,4
723,4207,3
723,6487,3
723,6949,3
724,1493,4
724,1949,3
729,4407,5
730,3788,4
730,11553,4
731,1112,3
731,1817,3
731,2957,1
731,4407,1
732,6828,4
733,348,2
733,2488,1
733,11554,4
734,4319,2
734,4407,5
735,4407,4
736,15,5
736,50,4
736,657,2
736,1390,4
736,1878,2
736,2796,1
736,2957,1
736,2977,2
736,3291,3
736,3772,5
736,4394,5
736,4407,3
736,5135,2
736,6183,5
736,6790,1
736,11957,2
737,11744,1
739,1493,4
739,4407,4
740,1493,3
740,2957,5
741,4407,4
741,6459,1
743,3346,2
743,4140,1
743,6491,1
744,706,3
744,4167,5
744,4407,1
744,4921,4
744,5841,3
744,6790,5
746,4407,4
746,5574,3
746,5625,3
746,6625,2
747,6510,5
748,1878,4
748,3185,3
751,657,4
751,3291,2
751,4407,1
751,6541,1
752,4407,5
752,6510,1
752,7064,3
753,4407,5
755,6687,1
756,2957,5
756,3346,4
756,6949,5
758,921,1
758,986,1
758,1203,3
758,2810,3
758,2997,5
758,3185,2
758,3788,1
758,4341,4
758,4407,5
758,4866,1
758,4921,4
758,4986,5
758,5025,4
758,5252,4
758,5444,5
758,5787,2
758,6010,1
758,6209,1
758,6371,1
758,6393,2
758,6473,1
758,6702,4
758,6949,3
758,6966,2
758,7139,1
758,11554,2
758,11601,2
759,3185,1
759,4407,3
760,1101,4
763,2957,5
763,6468,4
765,1101,4
765,4407,1
766,2488,1
767,657,3
767,1390,2
767,1878,1
767,2957,3
767,4134,4
767,6437,3
767,11601,4
768,657,1
768,2256,1
768,4407,4
768,5776,3
769,2957,1
769,4134,3
769,4407,1
769,6510,3
769,11601,4
770,2957,3
770,4394,1
771,6949,1
775,2488,2
775,3291,2
775,4394,4
775,5916,1
775,6492,2
775,7093,1
777,3185,4
778,706,3
778,1493,3
778,3027,5
778,4407,2
778,5314,3
778,5449,2
778,5916,3
778,6280,1
778,11601,2
779,2957,4
779,5893,5
780,2997,2
783,2957,2
783,3326,5
783,5916,4
784,4394,2
786,4407,4
786,5805,4
786,6645,5
786,11783,5
787,3185,1
787,4394,3
787,4407,5
788,1493,3
788,5202,2
790,4186,2
794,4986,1
795,1949,4
795,2800,3
795,3788,5
797,2957,1
798,4207,4
798,5135,1
800,1493,5
803,4999,3
805,3346,4
805,4394,3
805,6468,4
806,676,3
806,1203,4
808,1493,1
809,3542,5
809,4407,5
810,2725,4
810,4407,5
812,348,3
812,2957,1
812,4141,5
812,5135,2
812,6491,3
814,794,2
814,11601,5
817,1817,5
817,2957,5
817,3346,2
817,3772,4
817,4141,1
817,4394,4
817,4467,2
817,6437,5
817,6487,1
817,6949,1
817,6988,5
817,11601,1
817,11744,2
818,1101,5
818,1152,5
818,2957,1
818,3027,5
818,3291,5
820,1815,4
820,4986,3
822,1815,5
822,1949,2
822,1973,3
822,5135,2
822,6131,5
822,6949,4
825,2957,2
825,4407,5
825,5893,2
825,6949,5
826,1815,2
826,2158,1
826,2488,2
827,657,2
827,794,3
827,1203,4
827,2725,5
827,4121,2
827,4394,1
827,4407,4
827,4408,1
827,4711,4
827,4967,4
827,5425,4
827,6541,3
827,6825,1
828,4132,2
828,4872,1
829,348,3
829,2256,4
829,3788,3
829,6949,4
829,7026,2
829,11601,1
830,794,1
830,4407,5
832,50,5
832,1203,4
832,2256,3
832,2957,1
832,2997,1
832,3346,5
832,6487,5
832,11601,2
833,3185,2
834,2957,2
834,11540,4
835,347,1
835,783,3
835,2781,2
835,4341,3
835,4394,2
835,4770,1
835,4986,1
835,5200,4
835,6468,3
838,166,3
838,348,2
838,657,4
838,749,4
838,1390,4
838,1936,5
838,2608,1
838,2957,4
838,3291,2
838,3346,2
838,3771,3
838,4141,1
838,4407,3
838,6468,4
838,6491,4
838,6510,3
838,6541,5
839,1815,5
839,4407,4
839,6487,1
839,6541,5
840,1589,1
840,3291,3
840,3914,3
840,4407,3
840,5335,5
840,6718,4
843,1490,4
843,2655,1
843,2725,4
843,2792,5
843,3221,3
843,3582,4
843,3592,1
843,3941,2
843,4113,5
843,4140,2
843,4227,3
843,4407,4
843,5351,2
843,5729,1
843,5762,5
843,6531,3
843,6693,1
843,6774,2
844,794,5
844,1949,1
844,2957,4
844,4141,4
844,11540,5
844,11617,4
844,11659,5
846,3185,1
847,3221,3
847,3291,2
847,4407,3
847,7093,2
848,3291,5
848,6016,1
848,6077,5
848,7154,5
849,348,5
849,2256,3
849,2488,3
849,4367,5
850,657,4
850,3028,2
850,4990,1
850,5200,3
851,4394,1
851,6922,1
853,2256,2
853,5206,5
854,5200,2
855,1949,5
855,2957,4
855,3291,1
855,4407,4
856,3291,1
856,4121,3
856,4407,1
857,4537,2
858,5747,1
859,1203,4
863,348,3
863,2256,2
863,4407,1
864,4407,5
866,119,1
866,6625,5
866,7078,3
868,2976,4
868,6683,2
868,7091,3
869,1118,1
871,34,2
871,142,4
871,731,4
871,7219,3
872,5135,3
874,119,4
874,6327,5
876,142,1
876,348,5
876,383,5
876,3060,5
876,3345,1
876,5135,2
876,5919,4
876,7091,4
876,11763,4
877,1103,2
877,1118,4
877,1822,3
877,4405,4
878,119,3
878,1310,1
878,2909,5
878,4975,4
878,5201,3
878,6013,3
878,6016,2
878,6327,3
878,6831,2
878,6835,2
878,7051,1
878,11952,4
878,11981,3
878,11984,4
879,2502,2
879,7217,2
880,119,3
880,7078,4
880,11981,3
881,6714,1
881,7094,2
881,11601,3
882,532,1
884,3060,5
884,5925,5
884,7091,1
887,2365,3
888,119,5
888,1118,3
888,4394,2
888,4407,2
888,4541,2
888,5673,5
888,5919,1
888,6864,3
888,7091,5
889,119,1
889,5965,4
889,11981,2
890,119,5
891,5201,3
891,6714,5
891,6984,1
891,11670,3
892,783,1
892,5613,4
893,978,5
893,1103,1
893,4553,2
893,4792,1
893,5201,5
893,6016,3
893,6702,4
893,6834,3
893,7237,1
895,119,2
895,142,1
895,1118,3
895,1310,2
895,2909,2
895,6183,2
895,6429,4
895,7091,4
897,119,4
897,471,2
897,2502,1
897,3221,5
897,3345,4
897,4541,4
897,4925,3
897,6245,4
897,6986,2
897,7091,5
897,7177,2
897,11879,4
898,4991,2
898,5201,4
898,5613,2
898,6625,4
898,11962,2
899,11820,2
900,4499,1
901,1310,1
901,2909,5
901,11981,4
902,3451,3
902,6625,4
902,11820,5
905,119,1
905,1203,5
905,2832,4
905,3096,3
905,3345,4
905,4541,4
905,4975,1
905,4999,3
905,5135,3
905,5573,2
905,6012,1
905,6242,2
905,6327,2
905,6471,1
905,6550,3
905,6625,4
905,6687,2
905,6689,4
905,6842,5
905,7000,4
905,7078,1
905,7091,5
905,7101,5
905,7107,4
905,7184,5
905,7217,2
905,7241,4
905,11853,4
905,12052,5
906,2974,5
906,3345,4
906,6683,1
907,3345,2
907,7217,4
909,3455,2
909,6922,4
910,142,4
910,3345,2
910,4132,1
910,4407,1
913,3570,5
913,3813,5
913,3869,3
913,5810,1
913,11373,3
914,687,1
914,1184,3
914,2507,1
914,3570,4
914,3840,4
915,657,5
915,1123,5
915,1754,2
915,1861,3
915,3739,1
915,3771,3
915,4341,3
915,4407,2
915,4986,4
915,5200,4
915,5538,4
915,5613,2
916,2997,3
916,11986,4
917,7237,3
918,2158,3
918,2256,3
918,2502,5
918,4975,5
918,11554,2
919,1677,4
919,2997,4
919,3610,2
920,3913,3
922,5483,1
927,3799,2
927,6355,4
928,348,2
928,687,4
928,2256,5
928,5080,5
928,6244,2
929,3813,4
931,2977,4
931,3464,5
933,2401,2
933,3570,3
933,3793,5
933,5135,3
933,5866,3
934,2977,4
934,3813,1
934,11972,4
936,2977,2
936,7237,1
941,783,1
941,2977,2
943,909,1
943,1083,3
943,3570,1
943,5538,2
943,6355,2
944,3033,5
944,5659,4
945,1083,3
945,2796,2
945,3739,2
945,5252,3
948,3570,5
948,3685,3
948,6341,5
948,6348,1
948,7237,2
949,3771,1
950,2977,3
950,3570,4
950,6348,2
952,4604,4
953,1677,5
953,3840,5
953,5074,2
953,5678,4
954,3341,2
954,6354,5
954,7237,2
956,3739,4
956,5538,5
956,7026,4
958,909,1
958,5538,1
959,1677,5
959,2977,5
959,3869,5
960,3799,5
960,3840,1
961,348,1
961,909,3
961,1184,1
961,1677,3
961,2488,2
961,3026,5
961,3771,1
961,3788,2
961,4921,1
962,3771,2
962,5449,4
962,5538,4
965,3570,1
965,11374,2
966,348,2
966,909,3
966,2256,3
966,3739,1
966,4167,3
966,4579,4
966,5485,5
966,5538,2
966,6244,2
966,6946,5
966,7011,1
966,7056,2
966,7153,2
967,657,3
967,1083,4
967,2997,3
967,3739,1
967,5538,4
967,7237,4
968,2957,5
968,5449,2
969,11983,1
970,348,1
970,5200,3
970,5481,2
970,6342,3
970,11554,3
971,909,1
972,119,5
972,3833,1
972,6348,1
972,6702,3
972,6943,4
973,5538,4
974,909,2
974,1083,5
974,2977,1
974,3296,1
974,4568,5
974,5489,2
974,6348,1
974,7237,2
975,2488,4
975,3739,3
975,3771,3
975,7237,2
976,348,3
976,2997,3
976,4921,1
977,4776,1
977,5200,1
977,7237,1
979,348,4
979,1184,2
979,3033,4
979,3570,1
980,1083,2
980,4568,4
980,6348,5
981,3570,5
981,5659,4
981,6348,2
982,348,2
982,5538,5
984,2977,3
985,3799,2
986,348,4
986,687,5
986,2186,2
986,2796,4
986,2977,5
986,3739,2
986,4921,2
986,5513,5
986,10549,4
987,348,4
987,2796,2
987,7269,1
988,5810,2
989,3313,3
990,2351,5
990,6348,5
991,348,1
991,2256,4
991,3570,3
991,4921,1
991,5205,4
991,5335,3
991,11554,5
992,1083,2
992,2796,1
992,2977,4
992,3033,4
992,5538,5
992,7116,3
992,7243,2
993,749,2
993,3739,5
993,7237,1
994,3840,5
995,348,4
995,3558,1
996,1184,2
996,2796,2
996,4341,5
996,4568,3
996,6473,3
997,937,1
997,1677,2
997,2796,3
997,2847,1
997,3076,1
997,3739,5
997,3771,1
997,5538,5
997,6183,5
997,6341,1
998,909,5
999,5744,1
999,11763,1
1000,1083,5
1000,1184,1
1000,2621,5
1000,3033,3
1000,4568,3
1000,5580,3
1000,6330,4
1000,7243,2
1001,1184,5
1001,2256,5
1001,3749,5
1001,10092,5
1002,909,3
1002,1083,5
1002,2977,5
1002,3601,1
1002,3690,4
1002,4568,2
1002,7237,2
1003,348,1
1003,2796,3
1003,6341,1
1003,7237,2
1005,348,2
1005,2977,1
1006,2796,2
1006,8476,4
1006,8538,3
1007,3570,3
1007,6348,3
1008,687,2
1008,3352,1
1008,6348,3
1009,657,5
1009,3739,2
1009,3863,2
1009,5538,1
1010,3771,4
1010,4568,1
1012,2351,5
1012,3033,1
1012,3570,2
1012,3861,1
1012,5879,2
1013,7075,3
1015,3570,1
1015,3690,1
1016,687,2
1016,5578,2
1018,3033,1
1018,3570,2
1018,4781,5
1018,6348,5
1019,2256,4
1019,2796,1
1019,2977,1
1019,3771,4
1019,5200,2
1019,7237,5
1023,3840,5
1023,6341,5
1024,5135,3
1025,2957,3
1025,3346,5
1025,3771,2
1025,4148,1
1025,5135,3
1025,5449,2
1025,5538,3
1026,348,4
1027,1862,4
1027,4341,1
1027,4408,5
1028,348,3
1028,2977,5
1029,48,1
1029,3739,4
1029,10779,4
1030,749,4
1030,2977,5
1030,3739,5
1030,3771,1
1030,5074,3
1030,5538,5
1031,348,5
1032,348,4
1032,909,2
1032,1184,2
1032,3739,3
1032,4151,5
1033,3840,1
1034,3570,5
1034,5538,2
1035,3771,3
1035,5511,5
1035,5838,1
1036,348,4
1036,2796,3
1037,6241,1
1038,348,1
1038,3570,3
1038,6316,5
1038,7095,4
1039,348,4
1039,2796,1
1039,6348,2
1041,348,4
1041,1677,2
1041,6432,3
1041,9949,3
1042,2256,3
1042,2977,1
1042,3570,2
1042,3743,4
1042,6348,4
1042,10549,1
1044,657,1
1044,1123,5
1044,1677,5
1044,3033,4
1044,3739,5
1044,3755,4
1044,3796,3
1044,3799,1
1044,4568,5
1044,6341,4
1044,6431,3
1044,7026,3
1044,7095,5
1046,5468,5
1049,348,3
1049,687,5
1049,1677,5
1049,2977,1
1049,3840,2
1049,3861,3
1049,5200,4
1049,5431,5
1049,6348,2
1049,6986,1
1049,7158,3
1049,11554,1
1050,3861,5
1050,5483,2
1051,783,3
1051,2796,3
1051,5200,1
1051,6625,5
1052,5200,4
1052,6348,2
1052,6445,4
1052,11554,1
1053,783,2
1053,5381,2
1053,5483,5
1054,1184,5
1054,3840,1
1054,5481,4
1054,6354,5
1056,3033,2
1056,5483,5
1057,347,1
1057,3771,1
1057,5538,2
1057,6790,1
1058,909,2
1058,921,3
1058,2158,1
1058,3570,3
1058,3739,2
1058,3749,5
1058,3771,3
1058,5335,1
1059,3570,1
1059,3690,2
1059,5481,5
1060,4604,1
1061,2256,1
1061,3840,3
1062,657,1
1062,909,5
1062,1184,1
1062,5538,2
1063,909,3
1063,2158,4
1064,348,5
1064,2621,1
1065,909,4
1066,2158,2
1068,11978,5
1069,6328,5
1071,348,2
1071,2796,4
1071,3033,4
1071,4167,2
1071,4921,4
1071,5135,3
1071,5335,3
1071,12068,2
1073,3739,4
1073,3771,5
1073,4408,4
1073,5865,5
1075,348,1
1075,2256,5
1075,3771,1
1075,4234,2
1075,5483,5
1076,3739,2
1076,3810,5
1077,809,2
1078,348,3
1078,2621,1
1078,2977,1
1078,3570,4
1078,6244,5
1079,3033,1
1079,3833,1
1079,5483,3
1080,348,2
1080,1677,2
1080,2796,1
1080,2957,1
1080,4967,2
1080,5206,2
1080,5489,4
1080,6348,4
1080,6959,4
1080,7026,4
1080,7181,5
1080,7237,1
1080,11554,2
1081,3739,3
1081,3771,3
1081,6348,4
1082,2488,4
1082,6487,5
1084,348,5
1084,2977,5
1085,4568,2
1085,6341,5
1087,6943,5
1088,2957,1
1088,3027,5
1088,3840,4
1088,7019,5
1088,7237,2
1089,2401,4
1089,3556,5
1089,3799,2
1089,5865,2
1089,6510,3
1089,6756,5
1089,10949,4
1089,11741,1
1090,2796,3
1090,2957,3
1090,3771,1
1090,4140,4
1090,4408,3
1090,4990,3
1090,5838,3
1092,3739,5
1094,5449,2
1094,7237,4
1096,2796,2
1096,3570,5
1096,3813,5
1096,4568,5
1096,5206,3
1096,6242,3
1097,73,5
1097,348,2
1097,783,2
1097,1677,4
1097,1949,2
1097,2796,1
1097,2977,1
1097,3771,2
1097,4148,4
1097,4341,4
1097,4568,4
1097,5206,5
1097,5538,4
1097,7107,4
1098,657,4
1098,749,2
1098,909,5
1098,2158,1
1098,3739,4
1098,3771,1
1098,3799,2
1098,3840,5
1098,5200,4
1098,5538,1
1098,6354,1
1099,3570,3
1099,6348,3
1100,348,2
1100,2796,4
1100,2977,4
1100,3033,2
1100,5496,2
1100,5511,2
1100,5573,5
1100,6249,3
1100,6348,2
1100,6473,5
1102,348,4
1102,1169,3
1102,1184,5
1102,3739,1
1102,3771,3
1102,4568,3
1102,5538,1
1102,7237,2
1104,2158,1
1105,348,2
1105,3136,3
1105,3570,2
1105,4110,2
1105,4921,3
1105,5449,1
1105,5538,4
1105,6348,1
1105,11734,1
1106,3840,2
1109,348,5
1109,1677,2
1109,2235,3
1109,3739,5
1109,6348,2
1109,11978,2
1110,2158,1
1110,2997,1
1110,3863,3
1110,6348,3
1110,7144,1
1110,7237,1
1111,2796,3
1111,2977,4
1111,3739,3
1111,7237,3
1111,10949,3
1112,769,4
1112,3771,4
1114,3570,5
1114,3739,5
1114,5252,2
1114,7237,2
1116,687,2
1116,3799,2
1116,3863,3
1117,6471,4
1117,6473,3
1118,348,5
1118,2796,5
1119,909,5
1119,2977,1
1119,3739,3
1120,3570,3
1120,3771,4
1120,4568,3
1120,5483,1
1120,5675,4
1120,6348,3
1121,1832,2
1121,2977,3
1123,1083,3
1123,4568,1
1123,5200,4
1123,5865,5
1123,6348,3
1123,7237,1
1125,1390,3
1125,4967,2
1125,5893,5
1129,3771,3
1129,3874,2
1129,5538,3
1130,657,4
1130,5760,3
1132,348,1
1133,2401,4
1133,2465,4
1133,3033,4
1133,3771,3
1133,3813,3
1133,5483,3
1133,5763,2
1133,5865,3
1135,2796,4
1136,348,1
1136,2488,3
1136,5254,2
1136,11741,5
1137,2256,1
1137,2796,3
1137,3033,3
1137,3739,1
1137,3771,1
1137,4604,1
1137,5675,5
1137,6348,3
1137,7243,2
1139,3771,3
1139,5135,5
1140,2977,2
1140,3739,3
1140,4408,1
1140,5496,2
1144,3739,1
1145,3296,5
1145,4604,3
1146,1562,5
1147,769,5
1147,1677,2
1147,2977,1
1147,3570,5
1147,4568,1
1147,4745,4
1147,5489,2
1147,5613,3
1147,5659,1
1147,7107,2
1147,7269,2
1148,1677,1
1148,2977,2
1148,3739,1
1148,6596,1
1149,6676,1
1150,3771,4
1150,5483,2
1152,909,5
1152,5538,1
1153,348,1
1153,3771,3
1153,3799,2
1153,3840,3
1153,5668,3
1153,5675,2
1153,6172,4
1153,6348,5
1153,6354,2
1154,348,5
1154,1862,2
1155,783,5
1155,3033,1
1155,3570,3
1155,5659,3
1156,2977,3
1156,3739,5
1156,5538,4
1157,4068,3
1157,6444,3
1157,6899,1
1158,348,5
1158,1841,3
1158,3771,1
1158,5538,2
1158,11554,2
1160,3685,4
1160,6348,4
1161,348,2
1161,3570,2
1161,6328,2
1161,11554,1
1162,3690,5
1162,5206,1
1163,5538,5
1163,7144,4
1163,7158,2
1164,3558,3
1164,4568,3
1166,1184,3
1166,3970,3
1169,5508,5
1170,5489,4
1170,6328,5
1170,6348,2
1170,11763,4
1171,3033,4
1171,4568,2
1171,5489,4
1171,11588,1
1173,4568,1
1173,5668,5
1173,6348,4
1174,909,2
1174,2977,1
1174,6348,1
1174,7078,2
1174,7237,1
1174,10549,1
1178,3917,2
1178,11434,1
1179,7237,2
1180,2796,1
1181,657,1
1181,11554,4
1182,3771,5
1182,4408,5
1182,5135,3
1182,5481,5
1183,2977,3
1184,1083,5
1184,3570,3
1184,6348,5
