583,9103,3695,8507,726,4660,9681,1359,10515,1116,10681
584,9112,2152,5532,707,5134,548,3472,8298,6406,3200
585,8228,3856,11460,906,1845,1888,10865,4533,9409,11079
586,2258,4983,1668,2077,10293,3953,11617,3652,582,1666
587,6900,263,11145,8858,1493,3658,843,6399,328,5071
588,7407,1330,2746,9869,3510,7684,5104,11416,6263,1656
589,8655,1347,6391,11797,7285,947,8767,1232,11021,5628
590,5345,5613,2350,6576,8814,7112,5246,5596,333,2702
591,3542,2786,6879,4937,10105,2136,2297,8479,8764,7169
592,588,11235,9235,3161,3191,2813,9898,7110,6220,3904
593,10448,4815,6654,7036,1105,3361,11753,11990,1363,6058
594,10186,4505,2534,5454,3811,7278,11431,9626,5188,6464
595,2252,1386,7488,6679,10011,7640,8628,9673,2085,10670
596,9878,8838,9511,325,2147,5239,2370,9857,12105,11515
597,12076,9483,9059,10100,10266,4611,12106,3279,9355,6144
598,7266,9878,5302,6856,9245,7080,11478,6901,4668,9376
599,4759,8203,1387,3053,8648,8454,498,4403,5871,3019
600,4896,8719,4881,4193,1245,790,8577,10470,67,5743
601,10506,5745,4673,1393,93,804,352,3453,8353,10408
602,9219,837,1071,2413,4463,528,974,8211,6634,8913
603,11395,3226,2019,5853,5326,2076,5506,7624,11060,7255
604,6634,5199,10155,3446,8603,7173,1886,7450,11008,2440
605,9465,3951,7791,3047,2040,3179,1439,1367,7547,3791
606,1679,8294,1532,391,1455,11184,9902,1142,1782,10108
607,7052,575,2791,6971,214,2921,8052,3060,7300,2904
608,5988,3507,7590,11074,10097,560,5490,738,3200,10053
609,4852,3538,7742,7699,1857,2968,8759,11396,10267,8848
610,3367,1207,10923,10618,8706,5761,7934,10557,1546,7571
611,547,11155,8426,4449,1105,10955,9233,6006,3956,11908
612,7571,10680,9994,7823,1928,9385,10886,11781,2410,7158
613,5261,8097,9151,11020,5353,7499,12021,3270,4309,4530
614,8719,1111,6983,12104,9925,10091,42,6196,9997,6720
615,6139,5832,621,10608,9753,3440,8772,78,10430,8860
616,6613,8393,6961,11200,236,11876,2571,11071,8050,3872
617,6094,4223,1064,7555,11296,4268,4522,7839,3233,139
618,3381,5711,10488,10675,2347,7318,3185,5632,7861,6026
619,10511,810,8498,1126,1672,608,5238,2030,7395,626
620,6517,6389,11207,10725,11854,6208,4597,2760,8670,3008
621,7467,1140,8341,3238,7019,9081,11090,3795,498,3030
622,10461,7090,11184,12077,6467,342,5030,11872,7970,1795
623,7063,12097,7103,820,3837,3109,8573,11231,7304,4665
624,389,3202,3835,11962,10304,171,8710,10895,1084,11516
625,10131,3773,3922,1153,11309,4477,2898,6820,3876,6770
626,7320,5891,1688,5642,8919,9727,8706,10641,9254,7184
627,6236,9875,11324,11011,74,5021,8338,7888,8317,8796
628,9608,11676,9706,9618,10835,4748,837,4854,6179,10897
629,11086,5626,9464,1827,6542,9307,9908,10209,2059,6848
630,9189,1476,2181,38,7697,4591,647,11684,10006,6424
631,9994,10119,1521,5844,2365,3301,3195,7819,2228,6033
632,9663,7426,8383,8193,7741,9067,4341,11302,10265,7829
633,7448,8492,1980,3706,10270,988,1931,1812,5534,7529
634,9907,3343,3382,6363,10791,10136,503,3228,2057,10637
635,10126,7557,11702,3891,372,12056,6204,3009,7213,10519
636,3821,1491,7255,7899,8355,5419,8150,2801,10981,7927
637,9935,4365,2036,8764,6000,2852,9911,11185,9697,8701
638,1857,9499,8665,342,799,5145,4143,10814,954,9558
639,7061,8023,5832,3043,4783,6810,2088,7772,1537,5964
640,10526,1062,3888,1164,9722,2867,4751,7604,1220,1238
641,8271,10452,8150,11154,4278,8533,12038,8120,1883,11648
642,9574,2918,1084,2669,8671,5523,6272,8543,3786,9522
643,1557,3591,7554,3349,5750,12127,4880,6976,8120,11365
644,966,1340,11413,4112,1200,11950,5858,8257,11707,3753
645,788,9838,1333,744,4221,4028,9167,365,10535,5322
646,3531,3916,8138,10438,11750,7405,2601,6646,6522,3399
647,5978,6698,11240,409,8059,5321,9168,5333,1385,9598
648,9783,10412,9213,8869,2081,9856,610,8279,11959,2067
649,6915,2879,8210,3315,3179,12061,85,878,1548,9092
650,5112,746,1926,4060,11461,8984,201,9119,9562,18
651,8943,7708,4070,4675,8317,3418,998,4396,3465,10363
652,10424,6133,1969,9235,9183,7574,10724,804,583,2758
653,10955,11576,5708,7206,266,4744,5065,6575,9196,3418
654,7089,9645,1735,5201,11009,12047,1101,9380,4076,1317
655,10395,10748,11610,3746,11607,5477,11721,11101,5927,7166
656,10001,5670,3890,9129,2798,2438,7731,9321,3457,4927
657,8427,6088,12144,2890,5898,8640,7392,10746,4078,3238
658,1236,520,3813,3954,9229,1133,1981,3705,10714,6520
659,4968,3934,2048,720,4604,10858,2727,9820,7615,10815
660,1413,1230,9239,7560,570,9138,9776,7072,2313,6414
661,11612,9885,5403,10512,5210,5821,5515,7037,10554,4606
662,7312,11171,5466,5871,4010,4124,7405,11761,4468,3679
663,220,6984,6391,493,4040,5638,8542,2759,6669,4045
664,5511,3288,8300,4305,6011,7699,2324,4211,10826,3392
665,5587,10183,4221,10971,7939,3671,8510,7649,6722,1174
666,5627,7014,10244,6975,8232,5636,4711,6072,1274,9928
667,455,2278,2593,6189,2713,3148,9175,9516,4039,7482
668,11183,11307,2563,6775,7327,295,6058,8777,1227,2286
669,10353,5080,5537,4267,3305,3665,954,6019,7186,11011
670,11160,2334,9611,9027,1038,4906,2263,3328,5552,5476
671,1386,7550,7688,2018,2766,2009,575,4640,831,8916
672,6028,5537,1464,1305,6993,3015,7173,11247,8397,5850
673,11809,12014,5398,11703,10572,10973,8761,3262,7137,10078
674,5443,1892,5303,11580,7426,3419,11722,3689,1672,4010
675,1404,2255,10960,915,306,6067,8542,1298,6528,3694
676,2916,5206,5275,10251,10344,8615,5543,11358,3087,5748
677,4524,5380,9683,6233,11276,5480,866,7877,10166,12096
678,3578,4367,251,2455,7380,10894,4031,5640,5693,10455
679,7192,5569,11390,7905,11133,11037,3793,11923,11458,1105
680,5427,9153,5987,7747,1675,4968,9471,9300,4545,34
681,11779,3581,8955,1477,11088,10422,5632,1332,9927,4245
682,8976,8811,1951,2138,9728,535,758,8411,1585,4857
683,8828,5964,6506,5404,9303,548,1389,1555,7562,1179
684,45,10024,12064,11930,3704,5876,187,1571,3716,9572
685,4162,7908,9918,2216,1144,659,4279,1335,3922,1732
686,9581,3959,2340,7294,6585,677,11793,1555,6309,3425
687,11734,4478,9140,2051,4685,1794,1194,11536,1839,4723
688,9462,3497,11740,6832,10425,5203,8359,5881,154,5978
689,3229,11597,10803,4639,731,4021,5751,6739,4039,6928
690,5549,6428,755,10388,7839,10053,5804,2723,9656,38
691,9195,2754,2434,5833,2299,9204,11216,2922,3051,6426
692,11522,2844,2643,6049,148,2620,2488,445,11742,8687
693,5669,6543,3242,256,443,2753,9048,9388,10395,1095
694,10144,11653,7095,8013,2197,3290,10337,5598,3435,11099
695,1844,6929,6905,7031,7227,3009,5098,4732,5690,3013
696,4387,588,7674,6355,6297,10268,7606,10157,9183,1948
697,7458,4203,7867,4440,3092,1461,5971,6945,1941,5481
698,11225,11014,2749,8525,6785,2740,8280,9419,11102,7942
699,10272,4806,12095,124,2862,6038,9805,7367,7310,4852
700,5900,11731,7528,5367,270,2057,8510,3828,6936,7178
701,9707,1174,6776,7156,1369,3808,7767,6826,5721,7568
702,5044,7550,1677,5364,10832,6274,5374,6046,2263,1550
703,3834,119,5395,10112,2134,7624,4395,5329,4854,276
704,4682,9169,862,6614,9642,1447,8223,4430,10650,7792
705,10454,5450,11308,9764,9604,9431,11815,4756,348,6481
706,5133,2606,9068,10230,3840,6578,3245,504,4658,1028
707,10495,8232,4764,3488,3042,6747,9750,1656,9094,8475
708,8900,2471,129,7340,6256,9909,1479,5476,5591,402
709,1301,9487,8803,2099,1435,2117,3946,1278,6169,9888
710,794,4175,2653,4062,4838,6860,4607,9839,1949,12149
711,10270,3715,12107,5909,703,7340,4600,9258,10804,3670
712,11662,11670,3722,10294,3016,3785,9861,11719,8122,9597
713,5386,5143,1965,7889,9087,8871,1470,3231,8865,4698
714,9880,4185,11338,3839,10168,9599,5168,5817,8592,9124
715,11525,8204,10902,9577,8426,6424,4042,4179,5890,9261
716,1177,11067,9923,6028,10912,488,8148,10158,6623,9755
717,5137,4053,746,9328,6137,3538,1653,7639,11030,2888
718,5507,10369,8893,9164,6131,5373,12003,7218,1325,5297
719,8193,2893,4962,5369,1074,2343,7105,9788,4313,9545
720,12073,10876,3417,6373,5592,9961,8805,5185,11390,412
721,11,3044,4948,2067,4351,653,8811,11895,7534,8315
722,6106,1654,11157,4167,3804,11866,4060,10554,10680,4783
723,4444,6578,3095,6582,1913,1662,394,4844,4039,4019
724,11440,8740,10284,6569,1855,8266,10405,4187,5434,1300
725,6361,10382,10087,3283,11235,3414,12145,9522,2292,9487
726,3210,7310,5691,11635,1075,4933,6201,5260,10567,4489
727,10913,241,8501,9159,9155,966,8576,11039,11423,10057
728,7607,4450,3290,1430,3824,2537,11911,5123,8588,317
729,5344,1803,1955,2285,1530,2671,5373,3906,4085,10202
730,11626,1955,8088,9453,1758,5127,11,1582,286,2871
731,4919,4680,10273,11590,10250,4596,7525,2261,8465,8692
732,5801,2634,11916,11899,11232,4093,7275,3993,5942,5979
733,2809,3928,11120,7029,4290,5128,10520,1707,3190,443
734,1085,6174,7159,4001,6042,2272,12113,1037,3854,11393
735,4445,7295,4319,12004,9421,8562,2609,1949,11041,2872
736,2785,11591,2195,9959,9624,2148,2947,6097,3016,11432
737,2662,11455,9712,2574,7576,12115,3468,10298,8185,9113
738,6674,9679,9721,6925,4401,904,5197,7774,8982,6519
739,1778,1063,1312,299,7009,4680,11203,9072,2930,8359
740,1518,8321,846,1412,4447,7765,115,9311,1627,7804
741,4764,5221,9491,1872,4365,644,5068,5989,8643,2619
742,11834,2504,3498,4607,7917,11162,504,9581,5649,10630
743,1373,3442,12061,8760,7322,5141,11705,6622,10707,4529
744,3049,11371,1460,4977,7615,1142,10929,9102,9756,7434
745,6153,6743,12036,8892,5237,287,9475,8797,10074,3716
746,2573,3865,6164,10673,4153,5870,7823,7182,6513,10007
747,5803,9314,11565,5571,2700,9105,9094,10168,1964,7961
748,4686,10878,1770,6782,210,7635,6766,2978,8207,4366
749,5059,8328,3495,11710,4161,11920,4468,4086,5517,6032
750,9609,1232,560,10520,11170,547,2207,5434,613,10667
751,4080,1836,4934,9291,4068,10381,5014,12075,5164,1122
752,7253,1133,11105,8964,6479,2890,3412,11593,4375,8482
753,4848,6023,3079,8088,10249,5406,7913,6864,5120,613
754,2945,1650,9423,7021,12099,4129,8592,7397,2948,2518
755,4703,8754,11726,8988,9978,358,1461,7639,10850,9001
756,4540,3149,2909,11970,7951,395,4182,627,2035,3936
757,8877,1666,7675,3699,10745,11414,4328,11107,6098,8215
758,10638,2449,3005,12078,6578,1259,4326,4083,7714,2103
759,10355,8748,1594,10976,6347,7171,156,5522,11927,10764
760,335,3935,5405,10893,826,7202,9912,2420,1015,6843
761,4207,6550,11043,4491,10394,673,9812,615,5292,8713
762,3336,9804,9634,9712,7679,9340,9368,6118,10592,4164
763,10333,4627,9345,461,6954,9609,2702,2652,5972,3701
764,7957,1238,11296,4399,9658,9323,8613,3940,164,3414
765,8206,4486,5484,6139,3553,3342,5173,9245,10007,570
766,3176,8326,569,2355,6978,4431,6469,2776,5397,11731
767,106,12044,5434,9172,8979,2774,5821,7951,10262,3020
768,6182,5399,1777,7099,10027,7143,8779,10234,7138,4072
769,7974,6545,10159,5271,5983,8414,4097,9577,5598,2784
770,3191,1619,7663,8162,7049,6768,9760,5984,2266,5085
771,5757,8706,11448,7923,9615,86,1703,6025,8309,2984
772,11384,4460,9828,9849,6594,7440,9684,9199,6346,3843
773,1279,3103,4432,6899,10498,7302,6044,5586,10655,2089
774,10166,2257,11435,10658,4021,8960,10131,1615,1278,10726
775,4188,8580,8112,6221,1770,10556,3396,3201,5862,6281
776,1165,1399,4526,4209,12053,3003,1576,4802,11087,5018
777,1819,2813,1980,8660,1612,6897,3481,10198,8112,1401
778,6735,6248,8441,1846,1411,3360,5560,7807,11257,431
779,3434,6120,8088,11015,6193,9923,1372,1668,4686,3043
780,5735,50,2474,3877,2766,11581,6826,3064,5754,5576
781,4653,9124,1233,9568,11817,2889,9025,5172,2108,9978
782,7008,11498,5664,7636,5105,9258,9357,1102,9497,10814
783,7197,7625,9126,8010,8680,5480,10989,9826,1766,10569
784,7583,12126,10511,5903,10757,10459,11203,659,7405,2694
785,5976,4748,5730,2588,6265,8077,1052,3432,5336,10294
786,4389,348,7015,4410,9690,11396,5554,65,4626,6587
787,2811,2216,475,3583,6777,2005,9184,2422,6731,7894
788,9337,2587,3220,9286,9590,1880,7591,8265,6354,1314
789,2281,5063,288,11575,6138,4258,5925,3015,7825,10063
790,10311,3349,1417,8635,10622,10872,10504,9499,11910,9470
791,2569,3934,2091,9318,4733,3612,4123,1317,7694,11705
792,5684,6436,317,2665,6979,10459,5782,6823,584,8306
793,3628,7365,2576,9404,8685,11607,10236,1484,9171,2540
794,11232,8027,11066,5242,2858,6415,6687,1314,4208,11406
795,11715,4861,2029,2565,12154,2873,5327,1214,7894,10885
796,3409,8536,4204,8378,8869,3767,6108,6143,6311,5446
797,9544,5230,5920,10801,6029,2259,10317,6917,9153,3359
798,10814,11845,11914,12148,1175,10882,8422,5283,3878,5394
799,5355,9711,5260,8410,5017,3179,10632,2109,10933,5995
800,5658,677,9793,5965,6499,3408,7665,1330,4325,10953
801,160,1248,780,6920,7108,2532,6544,4424,1737,7485
802,7453,7924,4597,7849,3350,11352,5231,9617,1754,3334
803,6830,10648,267,1847,9996,1372,5928,9791,7473,9149
804,11593,1611,10734,5556,885,11993,6376,8734,3434,658
805,8525,8079,3544,3750,4949,2305,11012,6533,6742,8882
806,1030,3669,5502,6173,4006,4292,6378,8838,3688,6717
807,3050,5321,9946,11460,8949,7383,10885,5202,503,9081
808,5080,837,9203,6570,9001,6528,5224,7888,11637,450
809,4169,5301,3098,6483,3381,3888,5084,942,11792,143
810,8319,5666,3819,1177,2174,6628,8728,1359,214,9276
811,6757,10793,4969,1593,9683,11309,4832,6224,4046,3826
812,31,5581,2374,1433,4795,9457,4861,9329,11399,5734
813,3221,7094,2899,1594,6710,6746,10598,3223,1330,2044
814,2570,7709,3274,7635,5028,802,522,404,8209,357
815,3026,10674,11252,3139,2085,11998,11057,7978,4129,1706
816,4376,3692,1365,4820,3284,1681,1588,8703,8769,3257
817,326,10702,10978,4178,514,23,3353,9858,11747,3536
818,11573,3421,7943,1709,10428,5938,6088,9590,8674,5532
819,1177,2190,7399,11818,7246,6239,2018,3628,2827,186
820,8705,11525,1813,7905,4870,9850,7677,3594,9575,9428
821,10782,3872,7711,5111,11802,4132,11456,9575,408,8256
822,8116,11827,2470,11549,9174,9499,4806,5043,10406,2300
823,2794,6441,414,8138,8790,10822,8676,7051,11045,8949
824,7775,1715,1593,2967,8582,4072,6135,8055,4030,8286
825,10598,10146,4756,4972,9262,2430,11993,6974,7924,1084
826,782,720,12123,2889,1745,11573,3134,7587,8119,474
827,6084,10334,6380,6843,3483,1332,6500,5302,11769,94
828,6507,644,10964,348,7531,9404,6427,11037,1662,8290
829,8783,11384,1011,2231,3144,2012,11884,11315,5982,3407
830,564,5199,7137,5228,6952,2636,9335,284,8078,8621
831,6786,1700,10026,8385,5670,479,5064,8739,4238,1733
832,1552,7449,12056,630,5491,8052,2086,9100,11172,1037
833,2527,11362,7927,722,5003,1627,4685,5063,8266,8553
834,1597,11424,1774,9356,7506,8644,11256,9674,8500,7783
835,7861,5737,12061,4527,2293,1369,8035,5881,9025,8328
836,6594,6512,11229,9126,5202,9192,8477,9536,5508,1216
837,1950,1017,9506,11789,5059,4589,11891,1852,1959,9753
838,8000,5524,7286,2193,193,3308,11905,9831,8077,10205
839,1720,447,4705,6672,1718,7078,12155,4624,10941,2301
840,5893,2186,9204,5912,10309,2717,10684,7306,8456,11916
841,6032,9733,3592,3301,6750,2674,2336,3737,8914,120
842,9464,2505,196,11863,539,12053,10215,4071,6008,6172
843,6040,5229,5980,6805,8054,462,8187,4626,12106,1637
844,8696,4417,11173,6128,3011,10913,9668,2184,4304,11254
845,6467,2101,3315,6898,4006,4300,1981,2769,10289,11605
846,42,2756,4869,11169,2107,11042,9425,1524,5894,843
847,8826,1352,6516,5937,5763,3755,2848,7504,12006,10231
848,11906,1012,5250,6416,536,10375,11469,9938,5305,1871
849,9648,8627,4939,10339,2902,9068,5042,5032,6495,392
850,6955,4290,2605,1057,10944,9393,9221,7890,1461,8498
851,10731,3656,497,5137,8653,9723,11163,10773,3909,8325
852,4291,8886,3055,6649,4868,11011,1749,8971,11961,3056
853,9690,3749,11620,10215,3784,3137,8703,5047,6926,3127
854,10216,177,7979,10197,178,11163,2228,8812,10527,10573
855,3540,9312,4095,4010,2369,1276,3481,9319,9741,2091
856,4141,8235,10341,5836,1731,8348,10058,2672,6848,1882
857,7396,9761,9113,10139,4467,9370,6528,6051,11139,11164
858,8562,3392,9733,1568,8404,5485,7631,10392,3691,11280
859,3376,11777,167,9565,6512,3625,5347,9960,4113,459
860,3564,6265,11712,3549,8278,1785,9695,1658,4243,9936
861,10558,6559,207,8166,7260,11830,874,3630,8410,10310
862,1748,6655,4377,4100,2365,4236,8501,11988,9746,12105
863,4171,9110,8811,10232,11893,281,10428,7151,9814,7917
864,5640,158,1878,10508,6517,6383,7296,11097,7152,503
865,7919,2815,10942,3695,11836,2209,8751,8020,2462,1969
866,5021,2671,393,3392,7664,7220,3727,6094,2097,7969
867,7024,8983,4565,8047,6103,10183,10149,2821,2303,2734
868,6276,6153,2577,12019,11256,8185,4297,6456,7005,3955
869,6135,5551,7999,7379,10666,8724,2030,2095,2007,10140
870,2525,541,12105,5061,1073,5060,6180,7718,1971,5982
871,7118,2925,11459,4909,11173,8054,1295,931,3273,8943
872,6772,6998,9866,6722,8813,11242,9353,11960,2804,10113
873,10391,2610,5656,1346,5924,7004,8402,11935,344,11168
874,12042,9151,1451,2956,2679,1815,1495,7001,5186,4903
875,10777,11277,7980,2645,6609,1533,11773,4459,4259,2899
876,10170,9990,9590,318,2583,6555,8038,1966,997,1060
877,8570,572,1454,760,7975,7333,1457,4874,10715,9302
878,4272,7383,10952,6598,4060,5724,4379,4923,8907,7817
879,2838,11661,7581,7778,3161,665,8500,8590,219,552
880,4459,4660,5657,4412,3792,9155,3503,5156,11695,10831
881,1286,2472,3671,10788,1207,8668,1908,7314,8361,406
882,4710,5305,7695,8225,9623,3388,3845,8633,3248,2662
883,9921,3674,10765,7644,4169,7278,5580,11873,9832,3513
884,2272,3791,239,1464,4141,5627,2996,9882,317,2444
885,7802,2900,8819,7598,2712,7112,6500,10593,942,3961
886,10338,4908,4386,11433,11442,2444,9626,9398,3786,7949
887,2820,5870,11760,7700,7508,3960,7403,10514,7288,5089
888,11812,4880,5069,10182,7304,3867,2530,484,2437,4338
889,3764,2741,5195,6912,11051,2072,2080,1407,4277,3161
890,5611,3824,7939,4487,7743,2836,8161,1965,6608,11937
891,2085,11159,2975,6427,5256,5313,3235,4322,8588,1156
892,9394,10879,7036,4824,11563,5623,3411,3618,4611,3683
893,1441,579,11755,3097,7847,11064,5090,4577,9663,8259
894,11124,9298,1527,2800,2411,11526,7876,5106,3265,3342
895,9900,10287,2360,6087,4917,3159,3199,2412,537,10136
896,935,8090,7754,3168,4414,5891,3109,11868,4220,8336
897,1643,3792,6240,237,8061,5217,6282,4453,2607,5360
898,7630,5920,4571,2022,5336,4602,7619,3219,8457,6356
899,11346,5458,10757,1414,871,10433,7559,697,6906,9367
900,5909,5138,3850,2537,7772,10540,10198,10633,637,7309
901,7116,7238,8526,11782,1459,7266,10933,806,9843,8498
902,4117,2888,8776,8277,8765,8834,757,2092,3096,141
903,7406,9917,9771,10541,4957,512,2184,5382,9288,9091
904,5147,4667,2430,4143,7653,4691,10514,11131,12088,7420
905,2607,6328,8619,8057,10346,10677,10222,11481,5540,1653
906,4005,2769,6225,11704,522,2762,1815,5806,4732,11623
907,1319,7801,1412,4805,8452,2509,5714,2109,9049,1094
908,6439,1600,6900,8438,3922,3386,228,1282,686,5680
909,5852,10407,7701,12118,6009,7259,7540,7168,4372,9316
910,5538,6933,10703,4886,8677,11798,942,7687,10625,8314
911,4630,6958,8759,9637,9198,5268,3504,6256,4184,6387
912,2827,7451,10356,11939,990,9475,10433,5866,453,2710
913,4809,1181,7982,8845,6899,1878,9664,7956,11725,2668
914,5773,9703,1463,8670,7597,9382,7625,7701,3797,11684
915,3067,6331,7545,2971,280,6134,5611,11468,9356,11505
916,4954,2212,1784,3919,3766,5750,9157,7666,8796,7930
917,111,1741,3341,91,11645,219,8612,12144,9996,11766
918,1644,2955,10935,12136,5343,5012,237,5876,4067,6369
919,2347,5898,740,11937,11987,7482,4608,7947,5674,8778
920,10064,8127,11646,9467,4460,6727,10229,8738,8143,6049
921,766,4939,7003,9671,4874,1536,10527,9542,7677,10510
922,1387,10940,6497,5987,3759,1044,7241,1600,9801,4097
923,3104,8409,9813,10945,8645,10882,10758,2771,3675,4349
924,683,8303,3536,7385,4831,5164,2049,6139,8893,4770
925,7724,8684,5545,8991,6070,7415,10557,4369,7323,10876
926,7468,6290,3030,6747,8475,6794,1953,6465,559,5441
927,3427,10793,11104,5696,7488,10452,128,3361,8114,11115
928,10776,5954,4009,6314,4284,8473,11102,7339,4572,1358
929,159,11035,8928,3617,464,5556,5482,2832,11288,862
930,9898,6908,5358,2061,9994,1183,5083,2668,1864,10592
931,5874,1106,6279,9910,3361,3550,4665,10027,11210,9979
932,4614,8579,3801,4455,6062,6301,288,2376,4041,9853
933,11632,976,7339,4537,3686,5869,3272,10875,1272,5324
934,6869,5893,9925,6722,5833,5369,7362,1123,405,11791
935,2326,5149,6087,3074,9373,5172,8871,6629,10462,10882
936,1439,5597,1511,1232,10835,2583,2739,11115,6977,9457
937,7924,5243,11543,8323,3918,5390,36,9745,2487,10750
938,10663,3794,1236,5552,542,2671,8975,7617,7612,5844
939,190,425,11893,11967,9208,962,10515,7475,11188,1342
940,5505,12073,11560,9176,1119,7129,383,9515,1162,6985
941,11773,9403,5022,4533,5383,10095,10333,909,11148,5919
942,1951,5035,2919,12102,2002,6320,10465,3828,8291,5382
943,6527,10284,2311,6758,9628,10660,8280,11254,10922,9924
944,9982,6357,10511,2961,4833,9982,959,98,10981,7259
945,9908,4010,1812,5061,4306,2562,5013,9634,10083,5910
946,558,1410,1390,9135,3687,434,1741,488,9218,6122
947,11124,5069,4672,7292,4563,9274,6768,7096,6006,443
948,6270,7712,3768,6886,5202,2293,1140,9695,6518,10507
949,1581,3564,7626,11801,6942,6637,10195,4324,10538,10015
950,5053,26,4765,5050,5566,6351,5847,4096,10675,10407
951,7854,4162,10850,6255,1021,10883,5889,5047,11460,575
952,2128,3210,5855,1132,1832,1957,6657,1183,7690,8966
953,8265,11511,463,3180,9889,3899,2969,3826,1372,4402
954,7290,8099,1195,11767,1491,5296,9945,638,962,2395
955,7825,4496,5206,1880,10700,10165,5770,1290,5432,9704
956,10130,3939,10499,1042,10937,8143,6559,11216,8326,365
957,4174,3702,412,10909,4206,1257,7107,1938,8202,829
958,602,3010,8181,11544,5610,11790,4190,6379,7323,9092
959,9754,4060,2406,5371,2446,2044,1585,5363,4889,2819
960,5853,1428,1624,3925,4702,533,8784,5257,3496,11891
961,7735,5911,2244,5544,9131,11023,8362,1143,5809,8424
962,1347,3067,7790,4268,8714,2426,4890,1122,4025,10229
963,6939,6615,2385,10412,506,6950,1704,2576,4880,2512
964,185,517,10729,629,9681,8418,5823,8248,5207,451
965,8493,6153,34,4248,8170,8091,2075,1036,11458,1658
966,281,11920,2308,11943,4214,10604,98,3362,5356,6831
967,4160,5079,6188,1405,8833,8634,6866,4317,10522,11940
968,3694,11186,807,9283,452,5985,10770,6939,7540,10506
969,3125,7109,3330,5133,1956,12027,5273,2187,8183,179
970,150,7604,11112,3790,5611,4314,3609,11729,11053,4478
971,11596,8460,9044,6597,11382,8102,4570,2319,11205,7907
972,3720,862,10328,7033,6576,5380,8800,4081,11123,1548
973,1683,10733,3085,11361,4920,8316,1065,164,10275,3526
974,4456,3322,9688,4452,9361,3588,4607,3986,794,5545
975,3688,9438,154,3210,10187,5235,102,5800,4966,9781
976,9994,765,11865,10773,10092,4125,3829,3595,8912,9308
977,8269,7027,7702,7940,4196,11289,2084,4341,4954,4783
978,1431,1283,810,6037,7028,2769,2408,499,11907,10638
979,1449,3233,5897,1639,7230,2359,6656,4317,4969,10322
980,11571,1673,2559,3992,8200,7276,11832,5023,10527,10948
981,4486,12011,10862,7516,5204,4731,5540,5035,4445,8971
982,9940,10036,6977,2319,1366,8535,2138,8298,3255,9543
983,2903,2083,825,4403,875,9183,6557,2666,7624,5554
984,3131,4124,1853,1779,8112,514,1330,1097,6759,3755
985,3893,11976,2729,10180,2989,3572,3404,9796,8681,3496
986,9841,1320,9232,50,7091,5217,14,307,3524,6803
987,9450,5878,992,7459,7441,7019,1192,10691,4819,7366
988,11397,10193,8602,5361,7700,10880,452,2404,1756,8436
989,8169,10237,7537,1692,3271,5681,12100,11493,10193,819
990,182,8749,10912,2503,45,1193,7349,11169,1180,3466
991,1515,8352,521,376,2294,3675,9967,4497,11097,2369
992,2768,11692,8728,7960,8915,7973,7833,7445,5447,11622
993,871,6911,4177,9123,9669,2421,7450,2512,7463,7355
994,7268,3777,2974,10250,9497,4763,10364,847,1395,1532
995,1056,8240,10614,9982,8677,12113,4782,4071,7960,1738
996,9867,5084,1826,5166,8209,10595,10265,12044,379,7342
997,5692,4570,10195,11863,2704,8444,9265,4962,2307,6168
998,565,9671,2713,8267,3615,310,4110,6317,4811,7186
999,8262,7111,93,4310,1265,8163,7778,4017,3581,4301
1000,961,1155,9056,4110,3182,7541,4078,9193,6152,1448
1001,2675,3073,149,3933,7722,7209,5373,3880,3852,8642
1002,7140,5083,1381,7527,10669,3443,6499,2557,11549,10867
1003,7577,45,7302,6293,8655,7396,4678,3004,1106,5618
1004,5360,3103,5803,4251,9388,4293,7529,550,2202,5963
1005,8194,10335,5633,1547,5667,3025,476,10569,7277,8824
1006,10972,7762,11020,6286,12079,11581,9158,4688,8713,2837
1007,1883,12067,9993,374,4787,10481,8387,3882,2875,8609
1008,11495,6607,10433,1802,10802,504,4338,4621,6712,7208
1009,1557,1387,4254,9192,9711,4158,12114,8032,10958,10473
1010,11050,8591,4577,9568,4535,334,4167,7983,3179,8660
1011,10,1630,8342,7498,11434,756,3752,7107,11011,230
1012,4218,2669,4852,8536,11832,1054,11129,3423,10441,9090
1013,2896,3831,10173,4199,11265,1833,9624,6797,9435,2729
1014,11703,6584,11350,3480,6406,11575,5619,1955,9290,6247
1015,6294,10356,7199,8269,833,6548,2629,1550,3263,69
1016,6823,3356,212,5304,7466,1931,3658,4553,11111,7935
1017,6753,4656,6509,10764,10578,9806,10147,11908,7816,7168
1018,5467,11697,817,11949,4829,10454,1919,10383,1664,717
1019,4950,3260,915,11663,11787,9900,6096,2059,11718,11630
1020,4813,2638,407,6633,5196,10843,11862,6246,4889,3504
1021,3035,3862,6539,8093,912,4245,6597,11506,115,9512
1022,3690,13,2032,4305,12099,8276,10990,3089,7097,11048
1023,7660,9177,258,8811,4958,4855,5462,10827,1460,7290
1024,3764,8024,1671,2558,1663,7886,124,1462,306,6925
1025,10153,6581,4880,5663,4575,5830,8231,10963,2814,11226
1026,4139,10684,3424,495,7494,1197,9735,6934,1738,1811
1027,12067,10174,2637,10732,7009,11671,1772,3655,6042,6734
1028,164,5151,11850,9957,5046,8115,11053,11676,5060,5319
1029,7746,1050,7644,1128,12002,9699,1866,2159,3258,4996
